MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled,SalePrice,SalePrice_log
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,120,6792,7,5,94.0,0,6,1,2,132,3,2466.4,2.0,1,35,3.625,1,1,0,0,1,202665,12.2193145828011
RL,NAmes,1Story,VinylSd,CBlock,No,Detchd,Unf,Jul,20,9100,5,5,0.0,521,5,0,2,0,2,1562.2,1.8,48,0,3.0,1,1,0,0,0,129900,11.774527900858468
RL,Mitchel,1Story,VinylSd,PConc,No,Attchd,Unf,Jun,20,9187,6,5,0.0,336,5,0,2,120,4,1954.3,1.5,24,158,3.125,1,1,0,0,0,134000,11.80560254159177
RL,Crawfor,1.5Unf,Wd Sdng,BrkTil,No,Detchd,Unf,Jun,45,10594,5,5,0.0,0,5,0,1,0,3,1408.9,1.0,81,112,2.375,1,1,0,0,1,96500,11.477308649967686
RL,NridgHt,1Story,CemntBd,CBlock,No,Attchd,Fin,Sep,20,12220,10,5,305.0,1436,9,1,3,156,4,3634.2000000000003,3.3,0,54,4.0,1,1,0,0,0,402861,12.90634935052389
RL,NWAmes,SLvl,HdBoard,CBlock,No,Attchd,RFn,Aug,80,10448,6,6,333.0,0,7,1,2,0,3,2670.2,2.5,37,104,3.0,1,1,1,0,0,158000,11.970356641102999
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,RFn,Jul,60,10208,7,5,921.0,0,7,1,3,220,3,3363.1,2.5,13,0,3.625,1,1,1,0,1,265000,12.487488878546145
RL,CollgCr,2Story,VinylSd,PConc,Mn,Attchd,RFn,May,60,9531,6,5,0.0,706,7,0,2,0,4,2431.2,3.3,9,36,3.375,1,1,1,0,0,211000,12.259618151783465
RL,Crawfor,2Story,MetalSd,BrkTil,No,Detchd,Unf,Jun,70,10918,7,9,0.0,0,9,2,1,0,3,3106.1000000000004,1.5,83,145,3.625,1,1,1,0,1,234000,12.36308066783498
RL,OldTown,2Story,MetalSd,BrkTil,,,,Aug,190,10800,4,7,0.0,0,7,0,0,220,0,1300.0,2.0,108,324,1.5,0,0,1,0,1,106250,11.573559498507079
RL,NAmes,1Story,VinylSd,CBlock,No,Attchd,Unf,May,20,11988,6,6,0.0,777,6,2,1,0,1,2248.2,1.5,50,40,3.25,1,1,0,0,0,150000,11.918397239722838
RM,BrkSide,1.5Fin,CemntBd,CBlock,No,Detchd,Unf,Oct,50,5000,6,7,0.0,399,7,2,2,0,4,2472.2,2.0,59,60,3.375,1,1,1,0,1,159000,11.976665770490767
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,Fin,Aug,60,11787,7,5,594.0,719,8,1,3,239,4,3510.7,3.3,11,60,3.625,1,1,1,0,1,315750,12.662709207270272
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,Unf,Apr,20,7500,7,5,0.0,0,6,1,2,38,3,2277.7999999999997,2.0,1,144,3.625,1,1,0,0,0,176000,12.07824495582233
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jun,20,13300,5,7,0.0,377,4,0,1,261,1,1677.4,1.0,51,156,3.125,1,1,0,0,1,132000,11.790564777297387
RL,NridgHt,2Story,VinylSd,PConc,Av,Attchd,Fin,Nov,60,14948,9,5,268.0,1330,11,1,3,126,4,3881.3,3.3,0,66,4.0,1,1,1,0,0,446261,13.008661502470739
RL,Edwards,1Story,Wd Sdng,BrkTil,Mn,,,Jul,30,9098,4,7,0.0,348,5,0,0,0,4,1033.2,1.8,87,144,2.5,1,0,0,0,1,86000,11.362114203075018
RL,Crawfor,1Story,Wd Sdng,PConc,No,Attchd,RFn,Mar,20,32668,6,3,,1219,9,2,2,0,1,4143.0,3.8,50,200,3.125,1,1,0,0,1,200624,12.209192772866418
RL,Timber,SLvl,HdBoard,CBlock,Av,Attchd,RFn,Aug,80,10200,6,5,219.0,783,5,1,2,224,4,2686.3,2.8,20,0,3.625,1,1,0,0,1,175000,12.07254696717504
RM,BrkSide,2Story,Wd Sdng,BrkTil,Mn,Detchd,Fin,Jun,70,6155,6,8,0.0,0,6,0,2,0,3,1856.8,2.0,88,84,2.875,1,1,1,0,1,128000,11.759793355371237
RL,NAmes,1Story,VinylSd,Slab,,Detchd,Unf,Apr,20,7200,5,7,0.0,0,5,1,1,0,0,833.0,1.0,55,0,2.5,0,1,0,0,1,107500,11.58525542883217
RL,BrkSide,1Story,VinylSd,Slab,,,,Jan,20,5000,1,3,0.0,0,2,0,0,0,0,339.0,1.0,61,0,1.0,0,0,0,0,1,39300,10.579005242826247
RL,Gilbert,2Story,VinylSd,PConc,Av,Attchd,Fin,Oct,60,9056,8,5,0.0,0,6,1,2,100,3,1987.0,2.5,2,35,3.875,1,1,1,0,0,178000,12.08954444723597
RL,Edwards,2Story,MetalSd,CBlock,Gd,,,Jan,190,7000,5,7,0.0,969,5,0,0,85,4,2247.6,1.8,98,148,2.375,1,0,1,0,1,107500,11.58525542883217
RL,CollgCr,2Story,VinylSd,PConc,Av,Attchd,Fin,Jul,60,8924,7,5,0.0,0,8,0,2,120,3,2433.7,2.5,10,155,3.5,1,1,1,0,1,188000,12.144202560946876
RL,NAmes,1Story,MetalSd,CBlock,No,Detchd,Unf,Apr,20,12735,4,5,0.0,600,5,0,2,216,2,1555.2,1.0,36,0,3.0,1,1,0,0,0,111250,11.619544188752133
RL,Sawyer,1Story,Plywood,CBlock,No,Attchd,Unf,Jul,20,11553,5,5,188.0,673,7,1,1,466,2,1999.8000000000002,1.5,38,0,3.0,1,1,0,0,0,158000,11.970356641102999
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,May,20,11423,8,5,479.0,1358,6,1,2,180,4,2865.8,2.8,9,0,3.625,1,1,0,0,1,272000,12.513561021741964
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,Fin,Mar,20,14601,9,5,584.0,1260,8,1,3,270,4,3316.9,2.8,3,68,4.0,1,1,0,0,0,315000,12.660331092405906
RL,NoRidge,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,11000,8,5,72.0,0,8,1,3,0,3,3060.2,2.5,7,56,3.625,1,1,1,0,0,248000,12.421188057397055
RL,NWAmes,1Story,VinylSd,PConc,No,Attchd,Fin,Jun,20,10140,7,5,0.0,144,7,1,2,78,3,3007.8,2.8,11,73,3.75,1,1,0,0,1,213250,12.270225154674701
RH,NAmes,SFoyer,MetalSd,PConc,Av,Attchd,Fin,Jun,120,4058,7,5,182.0,584,4,0,1,120,4,1348.8000000000002,1.8,9,40,3.375,1,1,0,0,0,133000,11.798111925972618
RL,Gilbert,2Story,VinylSd,PConc,Av,Attchd,RFn,Sep,60,17104,7,5,0.0,554,7,1,2,100,4,2025.0,3.3,0,24,3.75,1,1,1,0,0,179665,12.098854850641
RL,NWAmes,1.5Fin,HdBoard,PConc,No,Attchd,Unf,Feb,50,13837,7,5,178.0,1002,9,0,3,0,4,3146.2,2.5,18,0,3.75,1,1,1,0,0,229000,12.34148164933907
RL,BrkSide,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,May,50,8737,6,7,0.0,300,6,1,2,0,1,2494.0,1.5,84,182,3.375,1,1,1,0,1,210000,12.25486757159303
RL,Mitchel,SFoyer,VinylSd,CBlock,Av,Detchd,Unf,Apr,85,7244,5,7,0.0,619,5,0,2,104,4,1387.8000000000002,1.8,37,0,3.5,1,1,0,0,0,129500,11.771443882099637
RM,OldTown,1Story,MetalSd,CBlock,No,Detchd,RFn,Jun,20,8235,5,7,0.0,180,4,0,2,140,3,1489.9,1.8,53,50,3.125,1,1,0,0,1,125000,11.736077016252437
FV,Somerst,2Story,VinylSd,PConc,No,BuiltIn,Fin,Nov,60,9375,7,5,0.0,0,8,1,2,182,3,2831.1,2.5,6,182,3.625,1,1,1,0,1,263000,12.479913113434042
RL,NPkVill,1Story,Plywood,CBlock,No,Attchd,RFn,Oct,120,4043,6,6,0.0,559,4,0,2,0,4,1929.5,2.0,31,255,3.125,1,1,0,0,0,140000,11.849404844423074
RM,OldTown,1Story,BrkFace,CBlock,No,Attchd,Fin,Jun,20,6000,5,6,0.0,308,5,0,1,0,1,1675.4,1.0,51,0,3.125,1,1,0,0,0,112500,11.630717389475995
RL,NridgHt,1Story,VinylSd,PConc,Av,Attchd,RFn,Jul,20,11146,8,5,250.0,0,7,1,3,169,3,3092.8999999999996,2.0,3,39,3.75,1,1,0,0,0,255500,12.450981602512561
RL,Edwards,1Story,VinylSd,CBlock,,Detchd,Fin,May,20,8777,4,5,0.0,0,5,0,2,0,0,1132.7,2.0,60,96,2.625,0,1,0,0,1,108000,11.58989576532275
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,RFn,Aug,60,10625,7,5,292.0,866,8,1,3,320,4,2852.9,3.3,5,62,3.625,1,1,1,0,1,284000,12.556733038263905
RM,BrkSide,1.5Unf,MetalSd,BrkTil,No,Detchd,Unf,Aug,45,6380,5,6,0.0,0,5,1,1,0,3,1848.2,1.0,84,116,2.875,1,1,0,0,1,113000,11.635151947212842
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Fin,May,20,14850,5,5,0.0,895,6,1,1,268,1,1972.5,1.8,49,122,3.0,1,1,0,0,0,141000,11.856522261533737
C (all),IDOTRR,1.5Fin,MetalSd,CBlock,No,CarPort,Unf,Sep,50,11040,4,6,0.0,637,7,0,1,0,1,1851.6,1.5,86,167,3.125,1,1,1,0,1,108000,11.58989576532275
RL,Gilbert,2Story,HdBoard,PConc,Gd,Attchd,Unf,Aug,60,21872,7,5,0.0,604,6,1,2,264,4,2034.9,2.9,12,22,3.375,1,1,1,0,1,175000,12.07254696717504
RL,Blmngtn,1Story,VinylSd,PConc,Gd,Attchd,Fin,Oct,120,3196,7,5,18.0,0,7,1,2,143,3,2656.2,2.0,3,20,3.625,1,1,0,0,1,234000,12.36308066783498
RL,Sawyer,1Story,Wd Sdng,CBlock,No,Detchd,Unf,May,20,11341,5,6,180.0,1302,5,1,2,0,4,2505.6000000000004,2.3,53,95,3.125,1,1,0,0,1,121500,11.707677772181546
RL,Mitchel,1Story,HdBoard,CBlock,Av,Attchd,RFn,Apr,20,10010,5,5,0.0,1071,6,1,2,240,4,2507.8999999999996,1.8,32,38,3.25,1,1,0,0,1,170000,12.04355959836804
RL,Edwards,1Story,WdShing,CBlock,No,,,Jul,30,13907,5,6,0.0,290,6,1,0,144,2,1799.1000000000001,1.8,68,0,2.5,1,0,0,0,1,108000,11.58989576532275
RL,Edwards,1.5Fin,Wd Sdng,BrkTil,Mn,Detchd,Fin,Jul,50,21780,6,7,0.0,0,8,1,2,72,3,2611.0,2.0,90,180,3.375,1,1,1,0,1,185000,12.128116509451258
RL,NoRidge,2Story,HdBoard,PConc,No,Attchd,RFn,Jul,60,13346,7,5,0.0,728,9,1,2,0,4,3171.0,3.3,14,40,3.625,1,1,1,0,1,268000,12.498745990829315
RL,SWISU,2Story,Wd Sdng,PConc,No,Detchd,Unf,May,70,6858,6,4,0.0,0,6,0,1,0,3,2298.4,2.3,95,202,3.0,1,1,1,0,1,128000,11.759793355371237
RL,StoneBr,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,11198,9,5,245.0,0,11,1,3,144,3,3409.2999999999997,2.5,3,39,3.875,1,1,1,0,1,325000,12.691583538230217
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,20,10171,7,5,168.0,2,7,0,2,0,4,2755.6000000000004,2.0,6,0,3.625,1,1,0,0,0,214000,12.273735966890268
RL,SawyerW,1.5Fin,Wd Sdng,CBlock,Gd,BuiltIn,Fin,Sep,50,12327,8,8,0.0,1441,5,1,2,349,4,3336.7000000000003,2.3,26,40,3.75,1,1,1,0,1,316600,12.665397584983758
RL,NAmes,SFoyer,MetalSd,CBlock,Gd,Detchd,Unf,Dec,90,7032,5,5,0.0,943,4,2,2,42,4,1697.4,1.8,27,0,3.125,1,1,0,0,0,135960,11.820123358887447
RL,NAmes,1Story,HdBoard,CBlock,No,Detchd,Unf,Nov,90,13101,5,5,108.0,231,10,0,2,0,3,3117.8,2.0,43,0,3.0,1,1,0,0,0,142600,11.867805799560465
RL,NAmes,1Story,WdShing,CBlock,No,Attchd,Unf,Oct,20,7332,6,6,207.0,414,4,0,1,168,2,1561.2,1.8,47,0,3.375,1,1,0,0,0,120000,11.695255355062795
RL,Timber,2Story,VinylSd,PConc,Av,Attchd,RFn,Jul,60,13159,7,5,0.0,0,6,0,2,208,3,2377.1000000000004,2.5,0,114,3.5,1,1,1,0,0,224500,12.32163544049751
RL,Gilbert,SLvl,VinylSd,PConc,No,BuiltIn,RFn,Dec,80,9967,7,5,0.0,0,8,1,2,100,3,1744.8,2.5,7,0,3.375,1,1,1,0,0,170000,12.04355959836804
RL,NAmes,SLvl,MetalSd,CBlock,Av,BuiltIn,Unf,Dec,80,10500,5,7,82.0,349,5,0,1,35,4,1413.6,1.4,36,0,3.0,1,1,1,0,1,139000,11.842236406331555
RL,NAmes,1.5Fin,MetalSd,CBlock,No,Detchd,Unf,Oct,50,8480,5,5,0.0,442,6,0,1,158,1,1889.6,1.0,61,102,3.0,1,1,1,0,1,118500,11.682676678340282
RL,SWISU,1.5Fin,Wd Sdng,BrkTil,No,Detchd,Unf,Aug,50,6292,7,7,0.0,0,6,1,1,0,3,2171.0,2.4,81,50,3.125,1,1,1,0,1,145000,11.884495917930655
RL,Sawyer,SLvl,VinylSd,CBlock,Av,Attchd,RFn,May,80,11777,5,6,97.0,328,6,2,2,160,3,2260.7999999999997,1.8,40,308,3.25,1,1,0,0,0,164500,12.010671928196443
FV,Somerst,2Story,VinylSd,PConc,No,Detchd,Unf,Feb,160,3604,7,5,0.0,0,5,0,2,0,3,1946.6000000000001,2.0,1,102,3.625,1,1,1,0,0,146000,11.891368749982085
RM,OldTown,1.5Fin,MetalSd,BrkTil,No,Attchd,Unf,Nov,50,12150,5,5,335.0,0,7,0,1,0,3,2643.1,2.0,54,0,3.125,1,1,1,0,0,131500,11.78676973513378
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jun,20,14585,6,6,85.0,594,7,2,2,216,2,2344.2,1.4,47,110,3.375,1,1,0,0,1,181900,12.111217862017215
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Aug,20,12704,8,5,306.0,0,8,1,3,0,3,3685.4000000000005,2.5,1,90,4.0,1,1,0,0,1,253293,12.442306148381938
RL,Edwards,SFoyer,HdBoard,CBlock,Av,,,May,90,11841,6,5,104.0,816,5,0,0,0,4,1476.9,1.8,17,32,2.5,1,0,0,0,0,118500,11.682676678340282
RM,OldTown,2.5Unf,Wd Sdng,BrkTil,No,Detchd,Unf,Jul,75,13500,10,9,0.0,0,9,1,2,105,3,3772.1,3.5,115,502,3.875,1,1,1,0,1,325000,12.691583538230217
RM,BrkSide,1.5Fin,AsbShng,BrkTil,No,Detchd,Unf,Jul,50,6120,4,7,0.0,0,6,0,1,0,3,2285.2999999999997,1.0,74,174,3.375,1,1,1,0,1,133000,11.798111925972618
RL,Timber,1Story,VinylSd,PConc,Gd,Attchd,RFn,Mar,20,11443,8,5,208.0,1460,7,2,3,326,4,3531.2000000000003,2.8,1,66,3.75,1,1,0,0,1,369900,12.820990681250251
RL,BrkSide,1Story,Stucco,BrkTil,Mn,Detchd,Fin,May,30,10267,6,7,0.0,210,5,0,1,0,1,1496.3000000000002,1.8,90,112,3.375,1,1,0,0,1,130000,11.775297421715827
RL,Sawyer,SFoyer,HdBoard,CBlock,Av,Detchd,Unf,Jul,85,8740,5,6,0.0,672,4,0,2,0,4,1539.4,1.8,27,0,3.0,1,1,0,0,0,137000,11.827743504053695
RL,ClearCr,1Story,Wd Sdng,CBlock,Gd,Attchd,Unf,Jun,20,25095,5,8,0.0,1324,5,2,1,0,4,2629.1000000000004,2.6,41,108,3.5,1,1,0,0,1,143000,11.870606902224587
RM,BrkSide,1Story,VinylSd,BrkTil,No,Detchd,Unf,Aug,40,9100,5,6,0.0,0,4,0,1,0,3,1533.6,1.0,78,0,3.0,1,1,0,0,1,79500,11.283524879179666
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Sep,60,8320,7,5,0.0,490,6,0,2,0,4,2204.4,2.5,4,45,3.625,1,1,1,0,0,185900,12.132969552931216
RL,NridgHt,2Story,CemntBd,PConc,Gd,BuiltIn,RFn,Jun,60,13478,10,5,420.0,1338,10,1,3,382,4,3683.3,3.3,1,274,4.0,1,1,1,0,0,451950,13.02132904585825
RL,Mitchel,1Story,HdBoard,PConc,No,Detchd,Fin,Jun,20,6600,5,8,0.0,816,4,0,2,0,4,1474.8000000000002,1.8,26,0,3.5,1,1,0,0,1,138000,11.835016210489899
RM,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,May,120,4435,6,5,170.0,685,4,0,2,140,4,1526.4,1.8,6,0,3.625,1,1,0,0,0,140000,11.849404844423074
RL,CollgCr,1Story,HdBoard,CBlock,No,Detchd,Unf,Apr,20,7990,5,6,0.0,0,5,0,1,0,3,1672.0,1.0,33,0,3.125,1,1,0,0,0,110000,11.608244735642321
RL,StoneBr,1Story,VinylSd,PConc,Gd,Attchd,Fin,Aug,20,11302,8,5,238.0,1422,7,1,3,180,4,3284.1,2.8,1,195,3.625,1,1,0,0,1,319000,12.672949516558306
RM,OldTown,2Story,VinylSd,CBlock,No,Detchd,Unf,Oct,70,3600,6,7,0.0,0,7,0,1,0,3,1921.2,1.0,96,158,3.125,1,1,1,0,1,114504,11.648373769145277
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,Feb,120,3922,7,5,72.0,0,7,1,3,120,3,2413.7000000000003,1.8,1,16,3.75,1,1,0,0,1,194201,12.176654133447505
RL,Crawfor,1Story,Plywood,CBlock,Mn,Attchd,Fin,Mar,20,12984,5,6,459.0,1283,7,1,2,0,4,2799.0,2.8,29,0,3.5,1,1,0,0,0,217500,12.289958727201455
RM,Blueste,2Story,MetalSd,CBlock,No,Attchd,Fin,Jul,160,1950,6,6,0.0,81,6,1,2,161,3,2131.2000000000003,3.3,28,0,3.25,1,1,1,0,0,151000,11.92504173829169
RL,NridgHt,2Story,VinylSd,PConc,Av,BuiltIn,Fin,Jun,60,10927,8,5,280.0,546,8,1,2,179,4,2757.8,3.3,1,60,3.75,1,1,1,0,0,275000,12.524530013005734
RM,IDOTRR,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Dec,50,9000,6,6,0.0,0,6,1,1,0,3,2004.0,1.5,70,288,3.25,1,1,1,0,1,141000,11.856522261533737
RL,SawyerW,2Story,HdBoard,PConc,Mn,Attchd,Fin,Feb,60,10041,8,5,0.0,789,8,1,2,120,4,2649.4,3.3,14,150,3.625,1,1,1,0,0,220000,12.301387370778713
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,RFn,Jun,160,3182,7,5,0.0,0,4,0,2,0,3,1683.0,2.5,6,172,3.625,1,1,1,0,1,151000,11.92504173829169
RL,CollgCr,1Story,VinylSd,PConc,Mn,Attchd,RFn,Sep,20,12803,7,5,99.0,922,6,1,2,192,4,2698.0,2.8,6,36,3.625,1,1,0,0,0,221000,12.30592250537653
RL,NAmes,2Story,HdBoard,CBlock,No,Attchd,Unf,Oct,60,13600,7,6,176.0,454,7,3,2,0,2,2608.9,2.5,44,231,3.0,1,1,1,0,1,205000,12.230770136157428
RL,CollgCr,1Story,VinylSd,PConc,No,Detchd,Unf,Nov,20,12464,5,5,0.0,732,6,0,2,168,4,1880.2,1.8,13,0,3.5,1,1,0,0,0,152000,11.931642378754141
RL,Edwards,2Story,MetalSd,CBlock,No,Attchd,Unf,Aug,20,7800,5,8,0.0,603,8,0,1,103,4,2732.6000000000004,3.8,58,0,3.75,1,1,1,0,1,225000,12.323860125621126
RL,Crawfor,2Story,BrkFace,PConc,Mn,Basment,Unf,Sep,70,12168,8,6,0.0,428,10,2,2,0,2,3973.8,2.5,73,0,3.125,1,1,1,0,1,359100,12.791358964949923
RL,Sawyer,1Story,VinylSd,CBlock,Mn,Attchd,Unf,Apr,20,7943,4,5,192.0,903,5,0,1,64,1,1858.3,1.8,46,39,3.0,1,1,0,0,0,118500,11.682676678340282
RL,CollgCr,2Story,VinylSd,PConc,Mn,Attchd,Fin,May,60,11050,9,5,204.0,904,8,2,3,253,4,3305.0,3.3,9,142,3.875,1,1,1,0,0,313000,12.653961664405365
RL,NWAmes,SLvl,HdBoard,CBlock,Av,Attchd,Unf,Jul,80,10395,6,6,233.0,605,6,1,2,0,4,1857.6,2.4,29,0,3.125,1,1,0,0,0,148000,11.904974309480183
RL,CollgCr,2Story,VinylSd,PConc,Av,BuiltIn,RFn,Nov,60,11885,8,5,108.0,990,7,1,2,160,4,2911.2,3.3,8,122,3.75,1,1,1,0,0,261500,12.474193386571581
RL,Mitchel,1Story,VinylSd,PConc,No,,,Dec,20,8402,5,5,0.0,206,6,0,0,0,4,2023.0,1.0,0,30,2.625,1,0,0,0,0,147000,11.898194668458823
RM,MeadowV,SFoyer,CemntBd,CBlock,Av,,,May,180,1491,4,6,0.0,150,3,0,0,96,3,1136.1,1.8,38,24,2.625,1,0,0,0,0,75500,11.231901180182515
RL,NAmes,SFoyer,MetalSd,PConc,Gd,Attchd,RFn,May,85,8800,6,7,156.0,763,6,0,2,120,4,1810.8000000000002,1.8,47,0,3.5,1,1,0,0,0,137500,11.83138646878959
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,7861,6,5,0.0,457,7,1,2,100,4,2135.4,3.3,4,75,3.625,1,1,1,0,1,183200,12.118339189722553
RL,NAmes,1.5Unf,MetalSd,CBlock,No,Detchd,Unf,Jun,45,7227,6,6,0.0,0,4,0,2,0,3,1503.5,1.0,54,0,3.25,1,1,0,0,0,105500,11.566475710526321
RL,NridgHt,1Story,CemntBd,PConc,Av,Attchd,Unf,Jul,20,11694,9,5,452.0,48,9,1,3,0,4,3294.6000000000004,2.0,0,368,3.875,1,1,0,0,0,314813,12.659737267217572
RL,Timber,2Story,VinylSd,PConc,Gd,Attchd,Fin,Aug,60,12244,8,5,226.0,871,10,2,3,168,4,3456.1000000000004,3.3,5,0,3.625,1,1,1,0,0,305000,12.628070334272698
RL,Edwards,1Story,Stucco,BrkTil,No,,,Sep,30,8248,3,3,0.0,41,5,0,0,0,2,1559.7,1.8,94,100,2.25,1,0,0,0,1,67000,11.112462823634855
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,RFn,Jun,60,10800,6,7,0.0,956,9,1,2,38,4,3840.6000000000004,2.5,34,243,3.0,1,1,1,0,1,240000,12.388398368982115
RL,Sawyer,1Story,Plywood,CBlock,No,Detchd,Unf,Jul,20,7064,5,6,153.0,560,6,0,2,192,2,1771.1,1.0,32,0,3.0,1,1,0,0,0,135000,11.813037464800539
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Jun,160,2117,6,5,513.0,420,4,1,2,0,4,2116.8,2.5,7,32,3.625,1,1,1,0,0,168500,12.034696963475044
RL,NWAmes,2Story,VinylSd,CBlock,No,Attchd,RFn,Nov,60,10400,6,5,288.0,247,8,1,2,148,1,2383.6,2.8,34,147,3.125,1,1,1,0,0,165150,12.014615485902027
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Feb,20,10000,6,6,261.0,0,5,0,2,0,3,2017.5000000000002,1.5,48,385,3.0,1,1,0,0,0,160000,11.982935344196433
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,RFn,Aug,20,12342,5,5,0.0,0,6,1,1,0,3,2204.4,1.0,47,36,3.0,1,1,0,0,1,139900,11.848690308590857
RL,NAmes,SLvl,AsbShng,CBlock,Av,Basment,RFn,Mar,80,9600,6,6,164.0,674,7,2,1,0,2,2452.8,1.8,55,189,3.25,1,1,0,0,1,153000,11.938199736300925
RL,NAmes,2Story,Plywood,PConc,Av,Attchd,Unf,Sep,60,11606,5,5,192.0,650,9,2,2,335,1,2919.0,2.4,38,0,3.0,1,1,1,0,0,135000,11.813037464800539
RL,NAmes,SLvl,Plywood,CBlock,Gd,Attchd,RFn,Jun,80,9020,6,5,259.0,624,6,0,2,176,4,2356.6,2.3,44,0,3.0,1,1,0,0,0,168500,12.034696963475044
RM,OldTown,2Story,VinylSd,BrkTil,No,Detchd,Unf,Jun,70,9000,5,6,0.0,0,8,0,1,0,3,2263.8,1.0,126,293,2.625,1,1,1,0,1,124000,11.728044909070785
RL,NridgHt,1Story,VinylSd,PConc,Mn,Attchd,RFn,Aug,120,4590,8,5,108.0,24,6,1,2,156,4,2800.6,2.0,1,73,3.75,1,1,0,0,0,209500,12.252483791602627
RL,NWAmes,1Story,Plywood,CBlock,No,Attchd,Fin,Apr,20,11900,7,5,209.0,822,6,1,2,192,4,2528.3,2.0,32,0,3.125,1,1,0,0,0,82500,11.320565693461432
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jul,20,9250,5,7,0.0,480,6,0,1,390,2,1908.8000000000002,1.4,53,0,3.0,1,1,0,0,1,139400,11.845109950883979
RL,OldTown,SFoyer,Plywood,CBlock,No,Detchd,Unf,Jun,90,6979,6,5,0.0,1056,4,0,2,264,4,1907.2000000000003,1.6,30,56,3.125,1,1,0,0,0,144000,11.87757552297847
RH,SWISU,2.5Fin,VinylSd,CBlock,No,,,Mar,190,10896,6,7,0.0,256,14,0,0,0,3,4553.0,2.0,93,110,2.125,1,0,1,0,1,200000,12.206077645517674
RM,BrkSide,1Story,AsbShng,BrkTil,No,,,Jan,30,6120,2,3,0.0,0,4,1,0,0,3,1016.3000000000001,1.0,73,0,1.625,1,0,0,0,1,60000,11.002116507732017
RM,OldTown,1.5Fin,Wd Sdng,CBlock,No,BuiltIn,Unf,Nov,190,6000,5,4,0.0,0,7,0,1,0,3,2040.8000000000002,2.0,55,0,3.125,1,1,1,0,0,93000,11.440365524765756
RL,Edwards,1Story,MetalSd,CBlock,No,,,May,30,8777,5,7,0.0,0,4,0,0,328,3,1439.5000000000002,1.0,98,164,2.25,1,0,0,0,1,85000,11.350418300109132
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,Oct,120,3982,8,5,0.0,1154,7,1,3,312,4,2788.3,2.8,0,0,3.875,1,1,0,0,0,264561,12.485830907348902
RL,NridgHt,1Story,MetalSd,PConc,Gd,Attchd,RFn,Apr,120,12677,8,5,472.0,1218,6,1,2,185,4,2738.6,1.5,5,140,4.0,1,1,0,0,1,274000,12.520887034998584
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,Fin,May,60,7050,7,5,0.0,738,7,1,2,0,4,2774.6,3.3,6,235,3.625,1,1,1,0,0,226000,12.328294703023394
RL,NAmes,SLvl,Plywood,CBlock,Gd,Attchd,Fin,Jul,80,13860,8,7,0.0,1410,9,3,2,269,4,4273.1,3.3,37,111,3.625,1,1,1,0,1,345000,12.75130259456002
RL,NWAmes,2Story,WdShing,CBlock,No,Attchd,Fin,Apr,60,10793,5,5,263.0,493,7,0,2,208,1,2252.0,2.5,38,0,3.25,1,1,1,0,0,152000,11.931642378754141
FV,Somerst,1Story,CemntBd,PConc,Mn,Attchd,Fin,Oct,20,9187,9,5,162.0,1121,7,1,3,195,4,3187.3,3.3,0,130,4.0,1,1,0,0,0,370878,12.823631142839984
