MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled
RL,StoneBr,1Story,HdBoard,PConc,Av,Attchd,RFn,Jun,120,6820,8,5,0.0,368,4,0,2,0,4,2692.4,2.3,25,194,3.375,1,1,0,0,0
RL,SawyerW,1Story,Plywood,CBlock,No,Attchd,Unf,Apr,120,7892,6,5,0.0,0,5,1,1,28,3,1657.9,2.0,31,0,3.125,1,1,0,0,0
RL,NoRidge,1Story,MetalSd,PConc,Gd,Attchd,Fin,Aug,20,10437,8,6,660.0,1696,7,1,3,236,4,3809.3,3.3,13,46,3.75,1,1,0,0,0
FV,Somerst,2Story,CemntBd,PConc,No,Attchd,Fin,Oct,60,8125,7,5,100.0,812,7,0,2,0,4,2430.1,2.8,3,168,3.625,1,1,1,0,1
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,120,6792,7,5,94.0,0,6,1,2,132,3,2466.4,2.0,1,35,3.625,1,1,0,0,1
RL,NridgHt,2Story,VinylSd,PConc,Av,Attchd,RFn,Sep,60,16259,9,5,370.0,0,9,0,3,240,3,3606.3,3.5,0,154,3.75,1,1,1,0,0
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,Unf,May,20,7560,5,6,0.0,504,6,0,1,0,3,2169.2,1.0,51,0,3.0,1,1,0,0,1
RL,StoneBr,2Story,HdBoard,CBlock,Mn,Attchd,Fin,Sep,160,5062,7,5,0.0,828,6,1,2,219,4,3042.0,2.8,23,0,3.5,1,1,1,0,0
RL,NridgHt,2Story,VinylSd,PConc,Av,BuiltIn,Fin,Sep,60,13418,8,5,132.0,0,9,1,3,113,3,3356.4,3.5,2,32,3.75,1,1,1,0,1
RL,Gilbert,1Story,VinylSd,PConc,No,Attchd,RFn,Aug,20,14859,7,5,27.0,0,7,1,3,144,3,3011.0,2.0,0,60,3.625,1,1,0,0,0
RL,ClearCr,2Story,Plywood,PConc,Gd,Attchd,Fin,Jun,60,28698,5,5,0.0,249,7,0,2,486,3,2936.4,2.9,42,225,3.125,1,1,1,0,0
RL,SawyerW,1Story,HdBoard,CBlock,No,Attchd,RFn,Jun,20,7153,6,5,88.0,1200,6,0,2,112,4,2316.4,2.8,17,51,3.375,1,1,0,0,0
RL,Crawfor,2Story,Wd Sdng,BrkTil,No,Attchd,Unf,Mar,70,15576,6,7,0.0,0,8,0,1,0,3,2358.3,2.0,93,160,3.375,1,1,1,0,1
RL,Edwards,1.5Fin,MetalSd,CBlock,No,,,Sep,90,8777,5,7,0.0,1084,9,0,0,0,4,3224.3,4.6,108,70,2.375,1,0,1,0,1
RL,Sawyer,1Story,Plywood,CBlock,No,Attchd,Unf,Jul,20,11553,5,5,188.0,673,7,1,1,466,2,1999.8,1.5,38,0,3.0,1,1,0,0,0
RL,NoRidge,2Story,VinylSd,PConc,Av,Attchd,RFn,Nov,60,12257,8,5,513.0,56,9,1,3,222,3,3591.9,2.5,12,98,3.625,1,1,1,0,0
RM,OldTown,1Story,MetalSd,BrkTil,No,Detchd,Unf,Jul,30,6000,6,6,0.0,397,5,1,2,166,2,1990.4,1.0,81,120,3.375,1,1,0,0,1
RL,NWAmes,1Story,Wd Sdng,CBlock,Av,Attchd,Fin,Jun,20,10400,7,5,102.0,929,6,1,2,197,4,3356.0,2.4,18,39,3.25,1,1,0,0,0
RL,Gilbert,2Story,VinylSd,PConc,Av,BuiltIn,Fin,Jul,60,11796,7,5,0.0,0,8,1,2,100,3,2642.5,2.5,3,48,3.625,1,1,1,0,1
RL,NWAmes,1Story,BrkFace,CBlock,No,Attchd,Unf,Sep,20,9790,6,5,0.0,251,7,1,2,0,1,2439.6000000000004,2.0,42,197,3.0,1,1,0,0,0
RM,MeadowV,SFoyer,CemntBd,CBlock,Av,Attchd,Unf,May,180,1526,4,8,0.0,515,3,0,1,0,4,1136.1,1.8,39,0,3.375,1,1,0,0,1
RM,OldTown,1Story,Wd Sdng,BrkTil,No,Detchd,Unf,Mar,30,11340,6,5,0.0,0,7,0,1,0,3,2168.4,1.0,83,228,2.75,1,1,0,0,1
RL,NPkVill,2Story,Plywood,CBlock,No,Detchd,Unf,Jul,160,2308,6,6,0.0,556,7,1,2,48,4,2193.6,3.3,31,0,3.25,1,1,1,0,0
RL,Sawyer,1Story,Wd Sdng,CBlock,Mn,Attchd,Unf,Jul,20,17920,5,4,0.0,306,6,1,2,0,4,3199.6,2.3,51,730,3.0,1,1,0,0,1
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,RFn,Aug,20,12342,5,5,0.0,0,6,1,1,0,3,2204.4,1.0,47,36,3.0,1,1,0,0,1
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,Fin,Aug,60,10207,7,6,0.0,0,7,0,2,144,3,2468.6,3.0,0,105,3.625,1,1,1,0,0
RL,NAmes,1Story,HdBoard,CBlock,No,Detchd,Unf,Nov,90,13101,5,5,108.0,231,10,0,2,0,3,3117.8,2.0,43,0,3.0,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Sep,20,9100,7,5,244.0,1400,6,0,2,219,4,2752.0,2.8,6,36,3.625,1,1,0,0,0
RL,Sawyer,1Story,MetalSd,Slab,,CarPort,Unf,Oct,90,10791,4,5,0.0,0,6,0,2,0,0,1303.2,2.0,39,0,2.25,0,1,0,0,0
RM,OldTown,1.5Unf,WdShing,BrkTil,No,,,Jun,45,4388,5,7,0.0,116,5,1,0,0,3,1383.1,1.0,77,0,2.625,1,0,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Jun,20,11838,8,5,0.0,0,7,1,2,202,3,3190.4,2.0,8,151,3.75,1,1,0,0,0
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,12203,8,5,975.0,854,8,1,3,250,4,3601.8,3.3,11,0,3.625,1,1,1,0,1
RL,NPkVill,1Story,Plywood,CBlock,No,Attchd,RFn,Oct,120,4928,6,6,0.0,958,5,0,2,0,3,1724.4,2.0,33,60,3.125,1,1,0,0,0
RL,Crawfor,2Story,BrkFace,CBlock,No,Detchd,Unf,Dec,70,10570,8,8,0.0,297,10,2,2,0,1,3416.4,2.5,75,74,3.5,1,1,1,0,1
RL,NAmes,1Story,HdBoard,CBlock,Mn,Detchd,Unf,Jun,20,7350,5,7,0.0,852,4,0,2,0,4,1719.6,1.8,57,0,3.0,1,1,0,0,0
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Aug,60,8846,6,5,0.0,0,6,0,2,0,3,2106.8,2.5,1,35,3.5,1,1,1,0,1
RL,NAmes,1Story,HdBoard,CBlock,No,Detchd,Unf,Oct,20,10721,6,6,243.0,0,7,0,2,0,3,2261.6,1.0,49,39,3.5,1,1,0,0,0
FV,Somerst,1Story,CemntBd,PConc,Mn,Attchd,RFn,Sep,20,8640,8,5,72.0,936,6,0,2,135,4,2361.2,2.8,0,112,3.625,1,1,0,0,0
RL,Edwards,2Story,MetalSd,CBlock,No,Attchd,Unf,Aug,20,7800,5,8,0.0,603,8,0,1,103,4,2732.6000000000004,3.8,58,0,3.75,1,1,1,0,1
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Jun,160,2117,6,5,456.0,436,5,1,2,0,4,2129.8,2.5,7,0,3.625,1,1,1,0,0
RL,CollgCr,2Story,VinylSd,PConc,No,BuiltIn,Fin,May,60,16226,8,5,0.0,281,9,1,2,208,4,3281.0,2.5,9,50,3.625,1,1,1,0,1
RL,NoRidge,1Story,BrkFace,PConc,No,Attchd,RFn,May,20,12692,8,5,0.0,1231,10,1,2,264,4,5788.0,3.8,15,366,3.625,1,1,0,0,1
RM,BrDale,2Story,CemntBd,CBlock,No,Detchd,Unf,Feb,160,1680,5,7,268.0,231,6,0,1,185,4,1808.1,2.5,37,0,3.0,1,1,1,0,0
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,Unf,Aug,20,8250,5,5,0.0,250,5,1,1,0,2,1978.1,1.0,40,63,3.25,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,No,Attchd,Unf,Oct,20,9750,7,5,171.0,0,6,1,2,74,3,2941.5,2.0,9,234,3.625,1,1,0,0,1
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,RFn,Jul,60,10208,7,5,921.0,0,7,1,3,220,3,3363.1,2.5,13,0,3.625,1,1,1,0,1
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,Jun,20,10152,5,5,120.0,586,6,0,1,0,2,1893.6,1.8,51,212,3.0,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,Fin,Apr,20,13125,6,5,215.0,994,7,1,2,140,4,2682.9,2.8,11,39,3.5,1,1,0,0,1
RL,Timber,2Story,VinylSd,PConc,No,BuiltIn,Fin,May,60,12003,8,5,84.0,0,8,1,3,0,3,2596.4,2.5,1,75,3.875,1,1,1,0,1
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Fin,Mar,20,11241,6,7,180.0,578,5,1,2,0,4,1807.2,1.8,40,0,3.25,1,1,0,0,0
RL,Edwards,2Story,HdBoard,CBlock,No,Attchd,Fin,Jul,60,7950,6,6,140.0,535,6,0,2,252,2,1985.5,1.5,32,0,3.0,1,1,1,0,0
RL,Mitchel,SFoyer,VinylSd,CBlock,Av,Detchd,Unf,Apr,85,7244,5,7,0.0,619,5,0,2,104,4,1387.8000000000002,1.8,37,0,3.5,1,1,0,0,0
RL,Edwards,1Story,MetalSd,PConc,No,Detchd,Fin,Mar,20,9937,5,7,0.0,637,7,0,2,0,2,2682.3,1.8,45,0,3.375,1,1,0,0,1
RM,OldTown,1.5Fin,VinylSd,PConc,Mn,Detchd,Unf,Jul,50,9600,5,8,0.0,0,6,0,1,0,3,2039.6,1.0,82,84,3.125,1,1,1,0,1
RL,Edwards,1Story,VinylSd,PConc,No,Attchd,Fin,Jun,20,7024,4,5,0.0,1024,5,0,2,252,4,2043.6,2.3,3,64,3.5,1,1,0,0,0
RL,NAmes,1.5Fin,Wd Sdng,CBlock,Mn,Attchd,Unf,Jan,50,10496,6,6,320.0,196,7,1,1,0,1,2685.8,2.0,58,0,3.25,1,1,1,0,1
RL,BrkSide,1Story,Wd Sdng,CBlock,Gd,,,Feb,20,7207,5,7,0.0,696,4,0,0,117,2,1549.4,1.8,52,0,2.5,1,0,0,0,1
RL,NoRidge,1Story,VinylSd,PConc,Gd,Attchd,RFn,Mar,20,11400,10,5,705.0,1282,8,2,3,314,4,4739.4,3.3,6,140,4.0,1,1,0,0,1
RL,Somerst,1Story,VinylSd,PConc,No,Attchd,Fin,Dec,20,9612,8,5,72.0,0,6,1,3,210,3,2649.8,2.0,1,150,3.625,1,1,0,0,1
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jul,60,13518,9,5,860.0,0,11,2,3,144,3,4691.2,3.5,1,78,4.0,1,1,1,0,1
RM,BrDale,2Story,HdBoard,CBlock,No,Detchd,Unf,May,160,1680,5,5,142.0,0,6,0,1,0,3,1808.1,2.5,38,0,3.0,1,1,1,0,0
RL,NAmes,1Story,Wd Sdng,CBlock,Mn,Detchd,Unf,May,20,7200,5,7,0.0,234,5,0,2,222,2,1626.0,1.4,59,32,3.125,1,1,0,0,1
RM,BrkSide,1.5Unf,Wd Sdng,PConc,No,Detchd,Unf,Jan,45,6000,6,7,0.0,0,4,0,1,0,3,1616.2,1.0,83,105,3.25,1,1,0,0,1
RL,Crawfor,1Story,Plywood,CBlock,Av,Attchd,RFn,Dec,20,16381,6,5,312.0,1110,7,1,2,0,1,3319.2,2.8,37,289,3.5,1,1,0,0,0
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,May,120,3182,7,5,16.0,16,7,1,2,143,4,2657.7000000000003,2.0,4,20,3.625,1,1,0,0,1
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Fin,Oct,20,8532,5,6,650.0,1213,5,1,2,0,1,2342.0000000000005,1.4,55,0,3.125,1,1,0,0,1
RM,OldTown,1.5Fin,Wd Sdng,BrkTil,No,,,Jun,50,8800,4,7,0.0,0,7,0,0,0,3,1606.3,1.0,100,160,2.25,1,0,1,0,1
RL,StoneBr,2Story,CemntBd,PConc,Av,BuiltIn,Fin,Jul,60,16056,9,5,208.0,240,11,1,3,214,4,4470.1,3.5,1,108,3.875,1,1,1,0,1
RL,SawyerW,2Story,HdBoard,PConc,No,Attchd,RFn,Jun,60,9291,6,5,120.0,426,7,0,2,144,4,2383.2,2.5,15,70,3.625,1,1,1,0,0
RL,Crawfor,2Story,BrkFace,PConc,No,Detchd,Unf,Jun,70,11435,8,7,0.0,0,7,2,2,0,3,2150.6,1.0,77,0,3.125,1,1,1,0,1
RL,Mitchel,1Story,BrkFace,CBlock,No,Attchd,RFn,May,20,17400,5,5,0.0,936,5,1,2,295,4,2034.8,2.8,29,41,2.875,1,1,0,0,0
RL,StoneBr,1Story,MetalSd,PConc,Av,Attchd,RFn,Oct,20,8089,8,6,0.0,945,7,1,2,140,4,2560.2,2.8,0,0,3.625,1,1,0,0,0
RL,Crawfor,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,Mar,50,7558,6,6,0.0,0,9,1,2,0,3,2635.5,1.5,81,0,2.875,1,1,1,0,1
RL,NridgHt,1Story,MetalSd,PConc,Gd,Attchd,RFn,Apr,120,12677,8,5,472.0,1218,6,1,2,185,4,2738.6,1.5,5,140,4.0,1,1,0,0,1
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,24682,6,5,0.0,0,7,1,2,0,3,2347.8,2.5,10,103,3.375,1,1,1,0,0
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,RFn,Jul,60,9120,6,6,270.0,442,8,1,2,0,4,2604.4,2.5,34,69,3.375,1,1,1,0,0
RM,OldTown,1Story,MetalSd,CBlock,No,Attchd,Unf,Apr,20,7407,6,7,0.0,600,6,0,2,0,4,1974.6,1.8,53,316,3.0,1,1,0,0,1
RM,OldTown,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,Jun,50,10440,6,7,0.0,493,8,2,2,0,3,4006.0,2.0,88,1027,3.5,1,1,1,0,1
RM,IDOTRR,1Story,MetalSd,CBlock,No,Detchd,Unf,Jul,30,4800,4,7,0.0,197,5,0,2,0,3,2156.8,1.8,91,0,3.25,1,1,0,0,1
RL,Veenker,1Story,Plywood,PConc,No,Attchd,Unf,Jun,20,11120,6,6,0.0,660,6,0,2,0,2,2217.6,2.0,24,0,3.125,1,1,0,0,0
RL,Sawyer,1Story,MetalSd,CBlock,No,Detchd,Fin,Apr,20,7420,5,5,0.0,417,6,0,2,0,1,1909.6,1.0,45,0,3.0,1,1,0,0,0
RL,NoRidge,1Story,ImStucc,PConc,No,Attchd,RFn,Jul,20,12461,8,5,0.0,1456,5,1,3,0,4,2932.1,2.8,12,306,3.625,1,1,0,0,1
RL,Gilbert,2Story,VinylSd,PConc,Gd,BuiltIn,Fin,Oct,60,12394,7,5,0.0,0,7,1,2,100,3,2410.6,2.5,4,48,3.625,1,1,1,0,0
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jun,160,2628,7,5,106.0,0,6,0,2,0,3,2240.8,2.5,7,27,3.625,1,1,1,0,0
RL,Sawyer,SFoyer,HdBoard,CBlock,Av,Detchd,Unf,Jun,85,11782,5,7,0.0,899,6,0,2,192,4,2051.0,1.8,49,0,3.125,1,1,0,0,1
FV,Somerst,2Story,VinylSd,PConc,Av,Detchd,RFn,Jun,160,3000,6,5,76.0,294,4,0,2,0,4,1716.6,2.5,0,234,3.625,1,1,1,0,0
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,RFn,Jun,60,14803,6,5,252.0,416,8,1,2,0,1,2653.0,2.5,35,66,3.125,1,1,1,0,0
RL,CollgCr,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jun,60,13450,7,5,0.0,700,8,0,2,146,4,2603.3,3.3,4,91,3.625,1,1,1,0,0
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,RFn,Jul,20,9600,5,6,132.0,991,6,0,1,224,4,1881.8,1.8,50,88,3.25,1,1,0,0,0
RL,NAmes,1.5Fin,VinylSd,CBlock,No,Attchd,Unf,Apr,50,9600,6,5,0.0,280,6,0,1,0,2,2085.6,1.0,58,96,3.0,1,1,1,0,0
RL,NAmes,1Story,Wd Sdng,CBlock,No,Detchd,Unf,Oct,20,10680,5,3,44.0,756,7,0,2,0,3,3853.7,2.0,55,30,2.875,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,No,Attchd,RFn,May,20,10402,7,5,0.0,0,6,0,3,0,3,2216.2000000000003,2.0,1,36,3.5,1,1,0,0,0
RL,Sawyer,SFoyer,HdBoard,CBlock,Av,Detchd,Unf,Jul,85,8740,5,6,0.0,672,4,0,2,0,4,1539.4,1.8,27,0,3.0,1,1,0,0,0
RL,NWAmes,2Story,HdBoard,PConc,No,Attchd,RFn,Mar,60,10140,7,5,0.0,194,8,1,2,0,4,2337.4,2.5,30,287,3.125,1,1,1,0,0
RL,Edwards,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Jul,190,12180,4,4,0.0,348,5,0,1,0,2,1467.6,1.8,69,0,2.75,1,1,1,0,1
RL,Veenker,1Story,WdShing,CBlock,Gd,Attchd,Fin,Nov,20,50271,9,5,0.0,1810,5,1,3,857,4,3322.4000000000005,2.1,25,72,3.625,1,1,0,0,1
RL,NridgHt,1Story,VinylSd,PConc,Gd,Attchd,RFn,Jan,20,13891,8,5,436.0,1400,6,1,3,0,4,3088.7,2.8,1,102,3.75,1,1,0,0,1
RL,NoRidge,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jul,60,12090,8,5,650.0,0,10,1,2,144,3,3185.1000000000004,2.5,8,123,3.5,1,1,1,0,0
RM,OldTown,2Story,VinylSd,PConc,No,Detchd,Unf,Apr,190,11340,4,6,0.0,0,11,0,2,0,3,2917.6,2.0,125,114,3.125,1,1,1,0,1
RL,NAmes,1Story,Wd Sdng,PConc,No,Attchd,RFn,Apr,20,12493,4,5,0.0,419,6,1,1,355,4,1980.0,1.8,48,0,3.0,1,1,0,0,0
RL,NAmes,1Story,BrkFace,CBlock,Mn,Attchd,Fin,May,20,12925,6,7,0.0,865,7,2,2,0,2,3081.0,2.5,38,42,3.25,1,1,0,0,0
RL,Edwards,1Story,VinylSd,CBlock,No,,,Jun,20,9405,5,9,0.0,0,4,0,0,0,3,1261.4,1.4,62,200,2.75,1,0,0,0,1
RM,OldTown,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,Apr,50,6120,7,5,0.0,0,8,2,2,90,3,2540.7,2.0,77,205,3.0,1,1,1,0,1
RL,NWAmes,2Story,VinylSd,PConc,No,Attchd,Fin,Nov,60,8400,8,6,0.0,643,6,0,2,0,4,2320.0,3.3,8,45,3.625,1,1,1,0,0
RM,OldTown,1Story,MetalSd,CBlock,No,Attchd,Unf,May,20,12000,5,7,0.0,144,6,0,2,0,4,1871.2,1.8,60,36,3.375,1,1,0,0,1
C (all),IDOTRR,1Story,MetalSd,CBlock,No,Detchd,RFn,Aug,30,18000,3,4,0.0,0,6,0,3,0,3,1621.2,1.0,73,20,2.875,1,1,0,0,1
RL,Timber,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,9303,6,5,42.0,742,7,0,2,144,4,2453.6,3.3,11,122,3.625,1,1,1,0,1
RL,NAmes,SLvl,HdBoard,CBlock,Gd,Attchd,RFn,Oct,80,9350,6,7,108.0,270,7,0,1,333,3,2352.1000000000004,2.4,43,0,3.5,1,1,0,0,1
RL,SawyerW,2Story,Plywood,Slab,,Detchd,Unf,Jun,90,7018,5,5,0.0,0,12,0,2,154,0,2246.4,2.0,30,0,2.25,0,1,1,0,0
RL,Crawfor,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Nov,50,5362,5,6,0.0,0,8,1,2,242,3,1784.1,2.0,97,81,3.25,1,1,1,0,1
RL,Timber,1.5Fin,HdBoard,CBlock,Mn,Attchd,RFn,Apr,50,13758,7,5,117.0,902,7,1,2,168,3,2646.2000000000003,2.5,17,36,3.75,1,1,1,0,1
RL,Edwards,1.5Fin,Wd Sdng,CBlock,No,Detchd,Unf,Jul,50,10998,5,5,0.0,408,6,0,2,0,3,2397.2,2.0,68,68,3.25,1,1,1,0,1
RL,NWAmes,2Story,VinylSd,CBlock,No,Attchd,RFn,Nov,60,10400,6,5,288.0,247,8,1,2,148,1,2383.6,2.8,34,147,3.125,1,1,1,0,0
RL,BrkSide,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Oct,50,6435,6,5,0.0,0,6,1,1,0,3,2361.1,1.0,67,0,3.0,1,1,1,0,1
RL,Mitchel,1Story,HdBoard,CBlock,No,Attchd,RFn,Nov,20,9858,5,6,0.0,510,5,0,1,33,2,1571.4,1.8,41,0,3.0,1,1,0,0,0
RL,Sawyer,SLvl,HdBoard,CBlock,Av,Attchd,Unf,Jul,80,8471,6,7,46.0,506,6,1,2,292,4,1625.6,1.8,29,12,3.25,1,1,0,0,1
RL,CollgCr,1Story,HdBoard,CBlock,Av,Attchd,Unf,Jan,20,10356,5,6,0.0,716,5,0,2,0,2,1756.2,1.5,32,0,3.0,1,1,0,0,0
RM,Edwards,SLvl,VinylSd,PConc,Gd,Basment,RFn,Jun,180,3675,6,5,80.0,459,5,0,2,0,4,1513.1,1.8,3,28,3.375,1,1,0,0,0
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,Fin,May,60,7050,7,5,0.0,738,7,1,2,0,4,2774.6,3.3,6,235,3.625,1,1,1,0,0
RL,Mitchel,1Story,HdBoard,CBlock,No,Attchd,Unf,Apr,20,26142,5,7,189.0,593,6,0,1,261,1,2138.4,1.0,48,39,3.0,1,1,0,0,0
FV,Somerst,2Story,CemntBd,PConc,No,Attchd,Fin,Jul,60,10625,7,5,0.0,0,9,1,3,154,3,2787.3,2.5,3,210,3.625,1,1,1,0,0
RM,OldTown,1Story,BrkFace,CBlock,No,Attchd,Fin,Jun,20,6000,5,6,0.0,308,5,0,1,0,1,1675.4,1.0,51,0,3.125,1,1,0,0,0
RL,Gilbert,2Story,HdBoard,PConc,No,BuiltIn,Fin,Nov,60,13006,7,5,285.0,0,8,1,2,0,3,3007.2,2.5,9,0,3.375,1,1,1,0,0
RL,OldTown,1.5Fin,Wd Sdng,CBlock,No,Attchd,Unf,May,190,10800,5,4,0.0,664,10,1,2,142,2,3183.2,2.0,106,0,2.625,1,1,1,0,1
RL,BrkSide,1Story,VinylSd,CBlock,,Detchd,Unf,Jul,20,6627,3,6,0.0,0,4,0,1,0,0,720.0,1.0,59,0,2.125,0,1,0,0,1
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Fin,Mar,160,4017,7,5,0.0,0,5,0,2,0,3,1753.5,2.5,2,54,3.625,1,1,1,0,1
RM,BrkSide,1Story,Wd Sdng,BrkTil,No,Detchd,Unf,Nov,30,6120,5,7,0.0,209,5,0,1,48,2,1452.1,1.8,78,0,2.875,1,1,0,0,1
RL,Sawyer,1Story,Wd Sdng,PConc,No,Detchd,Unf,Aug,30,10200,5,8,0.0,0,4,0,1,168,3,1215.6,1.0,68,0,3.25,1,1,0,0,1
RH,Crawfor,2Story,MetalSd,CBlock,No,Attchd,Unf,Aug,90,7136,6,6,423.0,484,8,0,2,0,1,2749.4,2.0,61,0,3.125,1,1,1,0,1
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,May,20,10635,8,5,171.0,370,8,1,2,0,2,2998.4000000000005,2.8,7,262,3.625,1,1,0,0,0
RL,NWAmes,2Story,Plywood,CBlock,No,Attchd,RFn,Nov,60,12384,7,7,233.0,0,7,1,2,0,3,2569.4,2.5,31,365,3.125,1,1,1,0,0
RL,Crawfor,2Story,Stucco,CBlock,No,Detchd,Unf,Aug,70,11988,6,7,0.0,326,6,1,1,0,3,2239.4,1.5,74,0,2.875,1,1,1,0,1
RL,Mitchel,SLvl,HdBoard,PConc,Av,Attchd,Unf,Jun,80,9947,7,5,0.0,611,6,0,2,168,4,2167.4,2.8,19,27,3.5,1,1,0,0,1
RM,OldTown,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Aug,50,5700,7,7,0.0,0,5,1,1,0,3,1568.6,1.0,82,176,3.0,1,1,1,0,1
RL,NAmes,SLvl,VinylSd,CBlock,Av,Attchd,RFn,Jun,80,10482,6,8,63.0,507,6,0,1,224,4,1614.9,1.4,49,0,3.375,1,1,0,0,0
RL,Sawyer,1Story,VinylSd,CBlock,Mn,Attchd,Unf,Apr,20,7943,4,5,192.0,903,5,0,1,64,1,1858.3,1.8,46,39,3.0,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,RFn,Jun,20,10335,7,5,183.0,679,6,0,2,144,4,2700.8,2.8,10,29,3.625,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,RFn,Jul,20,9236,6,5,0.0,1200,6,0,2,168,4,2685.1,2.8,9,27,3.625,1,1,0,0,0
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,Mar,20,3182,7,5,16.0,0,6,1,2,100,3,2283.1000000000004,2.0,1,16,3.625,1,1,0,0,0
RL,NAmes,2Story,Stucco,PConc,No,Detchd,Unf,Mar,75,25419,8,4,0.0,1036,8,1,2,0,4,4217.4,3.2,88,568,3.5,1,1,1,1,1
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Jul,20,7150,5,5,60.0,432,5,0,1,0,2,1612.1,1.0,42,0,3.0,1,1,0,0,0
RL,ClearCr,2Story,Plywood,CBlock,No,Attchd,Fin,Mar,60,10005,7,5,299.0,392,8,1,2,288,2,2958.3,2.5,31,117,3.375,1,1,1,0,0
RL,NWAmes,2Story,Plywood,CBlock,No,Attchd,Fin,Mar,60,16659,7,7,34.0,795,9,1,2,0,4,2899.0,3.3,29,250,3.0,1,1,1,0,1
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,9084,7,5,0.0,0,8,1,2,0,3,2386.3,2.5,8,28,3.25,1,1,1,0,0
RL,Veenker,1Story,BrkFace,PConc,No,Attchd,Fin,Dec,120,14963,8,5,0.0,786,4,2,2,120,4,2299.8,2.3,12,254,3.75,1,1,0,0,0
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,Jun,20,9464,6,7,135.0,570,5,0,1,0,2,1951.5,1.0,50,130,3.25,1,1,0,0,0
RL,NAmes,1Story,MetalSd,CBlock,No,Detchd,Unf,Oct,20,7763,5,7,0.0,504,6,0,2,0,1,2034.8,1.8,46,0,3.125,1,1,0,0,1
RL,OldTown,1.5Fin,MetalSd,BrkTil,No,Attchd,Unf,May,50,7000,6,6,0.0,617,6,0,1,0,3,1808.6,2.0,82,126,3.125,1,1,1,0,1
RM,OldTown,1Story,VinylSd,BrkTil,No,Detchd,Unf,Jun,30,8100,5,6,0.0,338,5,0,2,0,1,2815.2,1.8,59,346,3.125,1,1,0,0,1
RM,OldTown,2Story,AsbShng,Stone,No,Detchd,Unf,Apr,190,9142,6,8,0.0,0,9,0,1,0,3,2750.9,2.0,96,172,2.25,1,1,1,0,1
